nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
32,queue,6,9839,10483,8249,82603,35203,70039,78752,1495999
32,queue,7,9200,10966,7071,80465,32390,80352,78204,1581118
32,queue,8,9449,10665,7924,79292,39635,82706,84542,1604176
32,queue,9,9500,10387,7008,88638,29878,85399,91168,1788133
32,queue,10,11594,10096,7540,82453,38329,75331,91111,1728934
32,queue,20,10070,11298,7781,95309,23881,111486,99020,2711164
32,queue,30,14474,12321,9815,104767,26592,96356,116024,3169202
32,queue,40,13046,13100,19875,117925,25462,128204,115220,3065895
32,queue,50,12043,13741,10768,102218,20817,77989,138739,3744794
32,queue,60,10911,15271,11909,119041,20944,61641,140202,3152084
32,queue,70,10304,25551,21144,126458,22132,60982,129923,3029937
32,queue,80,8988,19225,13024,125292,36940,51970,102195,3576146
32,queue,90,10317,19009,17892,124100,27745,67026,119949,3290155
32,queue,100,10756,15625,14185,126798,27748,85418,124730,2888046
32,ps,1,15178,20427,16336,120009,68060,140752,130401,1388414
32,ps,2,15324,17194,18887,125576,76989,154003,118421,1614243
32,ps,3,19148,18215,19933,131666,79190,183466,120584,1999542
32,ps,4,21321,21171,20735,139933,91772,197061,141661,2321979
32,ps,5,21781,22424,21062,161451,78047,183894,152509,2625677
32,ps,6,23542,24398,19275,174762,88129,194940,160923,2638583
32,ps,7,24585,26203,19803,182019,90998,192814,170114,2875583
32,ps,8,26186,26184,20051,193639,87506,192336,181862,3129372
32,ps,9,28201,27131,19900,203640,84601,208992,187328,3279401
32,ps,10,26333,28146,19163,203478,88036,191752,197437,3137325
32,ps,20,33048,33166,23998,257235,90366,206831,239532,4206114
32,ps,30,29243,40418,37705,272384,85539,218384,267582,4699465
32,ps,40,30671,49063,50347,308274,86197,249383,273247,4374216
32,ps,50,26424,39077,52639,285306,92530,289259,329927,4386528
32,ps,60,31662,37093,63453,317258,101647,250557,321309,5458850
32,ps,70,30062,47123,55912,399448,129977,260991,357495,5768986
32,ps,80,32355,37890,72403,320164,100361,271031,374075,5791448
32,ps,90,32178,43947,78126,330491,118119,252569,370917,4449573
32,ps,100,31776,50161,75344,340546,131287,273879,356565,5916301
