neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,1,4,0.2921915487116844,0.19479667301203854,0.506803600491014,0.1449338840007346,0.5990538756912277,0.5094808904781278,0.4189123313757681,0.3541361104380344
all,2,4,0.35984428551403747,0.23448459957282838,0.5285262493233973,0.1519467819825865,0.6230654573658405,0.5070886146961177,0.44122470525852564,0.37751524148012566
all,3,4,0.4054107668489522,0.2587887032882476,0.5455769443057515,0.1575626422292951,0.6288062983951314,0.5269090269145559,0.45298524239212223,0.39303812741868344
all,4,4,0.44843091428921883,0.2717476665016176,0.5588928033227185,0.16039693555596637,0.6357160486765084,0.5295770160369336,0.4697556608651978,0.4007019079659767
all,5,4,0.4772939457185187,0.28237499908169306,0.5608917177945308,0.1620427127480371,0.6516318816271935,0.5361382141248799,0.481275427360324,0.4070310053129058
all,6,4,0.472874663653703,0.29235722290324023,0.5556909974539184,0.1669795658902496,0.641669508415386,0.536584011194793,0.48903251484330484,0.41066013295330644
all,7,4,0.49067093616759416,0.3014930792333436,0.5676418285609232,0.16831884008268677,0.6487426146634635,0.5277507881653033,0.49466514541200696,0.4144645859230969
all,8,4,0.48897380332690166,0.31033980613510814,0.5603324109489551,0.17089743056406756,0.6644202605802095,0.5297517785951527,0.49920919024665295,0.4135201103741817
all,9,4,0.4960499416891901,0.31187899683080633,0.5658899969104428,0.1727897217844119,0.6651326409492974,0.5224689127784068,0.49892950946225123,0.4171161675876957
all,10,4,0.506303892047852,0.31757056791187926,0.5608862982503768,0.1762099891229705,0.6868210258314797,0.538718173564399,0.49754753856294126,0.4211825727406208
all,20,4,0.5413342245072752,0.35286254200925854,0.5629166993412403,0.19212571153806993,0.6864215811137776,0.49202036369980373,0.5151194645867042,0.42997628435921426
all,30,4,0.5459831217447756,0.3725099514123885,0.5502911555775594,0.20133952569359886,0.7001182370733621,0.5137119600006361,0.5073814590657744,0.43392418303221597
all,40,4,0.5826605573321468,0.3783767859968855,0.5478898578074414,0.20184132502912946,0.6966852364881341,0.496499496892563,0.505651847487521,0.44064666916682965
all,50,4,0.5806794798262613,0.38630042927111485,0.5460300654243327,0.20921151466791754,0.6724295393329945,0.5006040228491552,0.506770665765825,0.4413242785959384
all,60,4,0.5728843019046069,0.3987316685160671,0.48491187697752336,0.2136655385610174,0.5828154532821578,0.5022553668814096,0.5029722818325161,0.4354748132396371
all,70,4,0.5728928116094041,0.4100123741871862,0.47930595944714943,0.2074541814323167,0.5933568438046044,0.44077299262979197,0.49361475228703855,0.43695627441166773
all,80,4,0.5755288984936229,0.42547144206522686,0.4830976060785656,0.22100855666206706,0.5940581123808905,0.44010170621665645,0.4966377363274918,0.43859110645097654
all,90,4,0.569791130508193,0.42613787142277254,0.48429276394484777,0.22311534995652355,0.5957860402402929,0.45216941925633297,0.4926882442722559,0.4472330521831025
all,100,4,0.5382961993483244,0.42646311713459306,0.5090630848188173,0.23010788011354813,0.5975039046374682,0.4585285468836915,0.48817515098176123,0.44173132881755717
all,1,8,0.29453046814257644,0.1951397388243728,0.5021167704941395,0.1447318613611824,0.6286432527157274,0.5123004750132253,0.41896504933795664,0.3531578250367954
all,2,8,0.36994192169363466,0.23510609504668623,0.5260366823656014,0.1515729983965785,0.6264460645852175,0.5237112324862598,0.44028571602913635,0.37438905625272184
all,3,8,0.4097112073657882,0.25633403678050765,0.5356720069458218,0.15587273579060515,0.6433738084910475,0.5356308641483511,0.4514705809203643,0.39486439106524623
all,4,8,0.4487994579278819,0.27482221949228497,0.5519224580256435,0.1609391626328062,0.6345292684576613,0.5294687394516484,0.4712083996771789,0.39969576606861046
all,5,8,0.4621496108742272,0.2803186504215356,0.5618544399076768,0.16379787294923068,0.6469714766764723,0.5382273318162839,0.4837198279938851,0.4031332554856074
all,6,8,0.4727118860423085,0.29242471282244464,0.5644936362954261,0.16640725037955176,0.6448118823143791,0.5360310109026906,0.4895848483799175,0.40917384095331155
