neighbor_modes,rates,nthreads,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
all,2,32,0.4265673297196286,0.3332020455903973,0.5494910044808277,0.17037202953011787,0.6110412331092463,0.5242920100476862,0.5589530521183763,0.4145661858370044
all,3,32,0.44635573037605797,0.3291623721101729,0.5666067522539678,0.16958156188644932,0.6229528041603837,0.5219541148681943,0.5532694896125618,0.413026332798752
all,4,32,0.4582752956934913,0.32566007115216344,0.5750239033532153,0.17059651593328481,0.6304865050455063,0.5428199425059357,0.5511965159512937,0.41455502918233367
all,5,32,0.47951232599692273,0.32445058923728665,0.575607591599331,0.17050960072658272,0.6420490013309025,0.5336196961533571,0.5483964011484566,0.41752830927706125
all,6,32,0.48752498719468673,0.3247108870970998,0.5713258284823399,0.17143015012486484,0.6383731090314609,0.544283515007204,0.5466140222942878,0.4187281133830688
all,7,32,0.49938702176924155,0.3255147122962312,0.5750050556815851,0.1730869903530971,0.6506811669545207,0.5359131694452107,0.5494521987738459,0.4202918280077537
all,8,32,0.4960769002958319,0.3279483141900478,0.5736116128802141,0.17515938450685398,0.6627028424821896,0.5435836837665243,0.5469190860133558,0.42354929752177095
all,9,32,0.5029520422981676,0.3263870703397369,0.5736481385412321,0.17714059511515592,0.6769587531863092,0.541289984517448,0.544432409627856,0.42733571521559305
all,10,32,0.49990624294368563,0.32684232602815083,0.5783252288318741,0.17880920311600654,0.687290130448485,0.5406082853791171,0.5453861934067314,0.4284512388799666
all,20,32,0.5489337614056533,0.3557388453536627,0.5693786864980488,0.19463932794195363,0.696442989845605,0.5258625439640315,0.5371338751725474,0.4324285686199621
all,30,32,0.5615250331251863,0.37179792011491597,0.5657758941490727,0.1982773862796563,0.7120530744122212,0.49762661481528825,0.526283312844777,0.4392434077871309
all,40,32,0.5658619262886381,0.3973307662833547,0.5628010419579886,0.20327248836749934,0.6971237130087328,0.5272918730782438,0.5228510551689523,0.44174423382664346
all,50,32,0.5808312416278107,0.40026019291557263,0.5609426579859176,0.2046745399634057,0.6722906127792269,0.5289636900064482,0.5140850009013093,0.43819457825702063
all,60,32,0.5779652786734261,0.38894575534182213,0.549784117423557,0.2098565263330506,0.6727360991042303,0.5027064767081693,0.5088422786868072,0.44017434184743953
all,70,32,0.5791869047567159,0.4092413947601866,0.5592959019907829,0.22275665463084837,0.6421495219195466,0.45706590946056236,0.5044219698298379,0.4467972785781801
all,80,32,0.5790030513797968,0.42445642580257414,0.5568525480419768,0.2239927258899873,0.5943976918323941,0.45749622109141397,0.5003643926947229,0.44947956130825883
all,90,32,0.5713751536099624,0.4241663935589881,0.5494839720697668,0.2259311933307257,0.5961239404152416,0.438955328348449,0.4898685323478376,0.4497948628939271
all,100,32,0.5678022761818199,0.42683549932329135,0.5492470040098609,0.23370338096585977,0.597840415217924,0.4386062742662564,0.49126306789928903,0.4455673884801194
all,1,64,0.40377927993980806,0.3380423332257184,0.551071997091836,0.17386140968110314,0.6022921212939641,0.5143361808461233,0.5676957188591413,0.41381719070860723
all,2,64,0.4263635916835983,0.3320439322911267,0.5473234941736719,0.17088804246188222,0.6213325141426268,0.5220955779878739,0.561193335364521,0.4128715736465504
all,3,64,0.4459323998579524,0.32889272223553023,0.5612055529723701,0.1707798228745373,0.6352121761704473,0.539229695716661,0.5544239569473851,0.41218318462026476
all,4,64,0.4627352241637143,0.326051574923697,0.5648646730904089,0.17012325413757257,0.6389067030579235,0.5363210998748354,0.5484739315379277,0.41473274760592854
all,5,64,0.47988524326670734,0.32532105968665803,0.5597497231662611,0.17208031729879866,0.634698330283149,0.5412881241267251,0.5483352323140229,0.4189798812587156
all,6,64,0.4855498050554856,0.32347765825676894,0.574080005745987,0.17257345009245312,0.6363700508536129,0.5362012422557731,0.5470393281050586,0.42103435912392173
all,7,64,0.49155017509851706,0.32408025847506183,0.5798678153723278,0.17606938727590754,0.6454123408235934,0.5323340597451336,0.5464745576674249,0.4238874608864532
all,8,64,0.4914029501905986,0.3263130912542584,0.582688731045454,0.1773992582943919,0.6492311622497624,0.5237318435709459,0.5467424990925241,0.4246221092394269
all,9,64,0.4985149134442711,0.3266665547155891,0.5731928349597121,0.17757055215278872,0.667258406585616,0.5258067540554799,0.5466937309753626,0.4267477074723069
all,10,64,0.5067321244076138,0.33634074305438294,0.5781617936882384,0.1797501486809627,0.6720495092669937,0.5259712506026551,0.5454618487528776,0.42471314017235934
all,20,64,0.5200900838447742,0.3625284908885571,0.5697272688403833,0.1936129899407611,0.6602810635875893,0.49694804874255655,0.5357191597204864,0.43490236281440886
all,30,64,0.5503315459773829,0.38761361984435877,0.5653666852904548,0.1973276271223709,0.7130251627364176,0.49184807573943234,0.5284423668021062,0.44016774497038214
all,40,64,0.5853426136808078,0.38639723850067886,0.5628010419579886,0.21077895592470294,0.6971237130087328,0.4977049484853585,0.5205442488652698,0.44193968970920255
all,50,64,0.5836194921864145,0.4087948282752709,0.5396918003409533,0.2103681133397315,0.6360376352998676,0.5010600878142643,0.5172917710332234,0.43421279762490206
all,60,64,0.5769296223817804,0.4061039027459409,0.5013845447078307,0.21495064617332885,0.6371171312851014,0.5027737487907523,0.51142301849532,0.4440042923583713
all,70,64,0.5785519111828965,0.4117262673946256,0.5370683008187292,0.2183706588611104,0.6421495219195466,0.5063323480151343,0.5037663509972383,0.44149009911664794
all,80,64,0.5763486599643166,0.43380728314104305,0.5299267500238954,0.21984281017668003,0.594397691832394,0.5050646357889464,0.4980018050782082,0.43831078788216105
all,90,64,0.5692679633592154,0.43504312456097394,0.557628455653927,0.22702029454675646,0.5961239404152416,0.43890722842477004,0.49375985293653946,0.44243939834744883
all,100,64,0.5660630980786119,0.426994230300802,0.5011288039863021,0.23036751076897946,0.5978404152179241,0.4386062742662565,0.4968170228998808,0.43953074736059916
