nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
8,all,9,0.012527306874593067,0.0113475322723388,0.011424859364827433,0.11080821355183916,0.09446589152018225,0.16574652989705405,0.1134699980417887,1.8101288477579751
8,all,10,0.014070669809977166,0.0131893157958984,0.0129300753275553,0.12024521827697751,0.08329304059346514,0.14873337745666498,0.13749599456787107,1.9974963665008545
8,all,20,0.020033677419026636,0.018644730250040632,0.014941851298014265,0.15227468808492023,0.14695167541503903,0.2248270511627197,0.14300799369812006,2.862713893254598
8,all,30,0.020086050033569298,0.02455560366312657,0.02233091990152993,0.16138076782226557,0.11169481277465818,0.2760767936706543,0.16030939420064289,3.745179971059163
8,all,40,0.029643535614013602,0.026931444803873668,0.029842138290405232,0.19688208897908527,0.11642765998840326,0.4360175132751465,0.17912435531616203,4.634915987650554
8,all,50,0.026483615239461238,0.035135189692179304,0.045645554860432896,0.23301196098327637,0.15162483851114908,0.401247501373291,0.1690740585327148,5.554683844248453
8,all,60,0.027065674463907834,0.03198289871215817,0.055592536926269503,0.26551810900370276,0.1861960887908935,0.40545654296875,0.17187142372131342,6.308316469192505
8,all,70,0.02544943491617837,0.04838458697001137,0.06938433647155758,0.2738820711771647,0.16967757542928058,0.43295685450236,0.21053703625996908,7.0600803693135585
8,all,80,0.0334874788920084,0.04452411333719883,0.06116016705830886,0.2941923936208089,0.21275862058003736,0.6343073844909668,0.2046239376068115,7.83575963973999
8,all,90,0.029999891916910767,0.05019736289978023,0.06114021937052404,0.3485403855641683,0.20343375205993652,0.5328981876373291,0.2040499846140543,8.743464628855387
8,all,100,0.03369553883870437,0.05268613497416176,0.0661816596984863,0.43051544825236,0.21737035115559894,0.5043395360310872,0.23666707674662268,9.189204454421997
16,all,1,0.003045638402303033,0.0045490264892578,0.0052736600240071005,0.025003433227539,0.02806973457336423,0.05495015780131016,0.021795908610025966,0.245150089263916
16,all,2,0.005464156468709266,0.0044592221577962,0.005461931228637633,0.03329730033874506,0.03613162040710444,0.08086776733398433,0.03262233734130854,0.4012364546457926
16,all,3,0.004921038945515867,0.006120204925537066,0.0055626233418782,0.04434601465860997,0.03596448898315427,0.0998740196228027,0.03988742828369134,0.4848975340525309
16,all,4,0.006692330042521134,0.005458116531372,0.006361961364746033,0.0565575758616129,0.048585335413614865,0.10047149658203124,0.06483006477355953,0.6000212033589681
16,all,5,0.006157239278157499,0.006403287251790299,0.0071689287821451,0.08021616935729976,0.046246210734049435,0.09824196497599277,0.0610237916310628,0.7262186209360758
16,all,6,0.006561676661173467,0.006091912587483667,0.007369995117187434,0.0764068762461344,0.06114546457926427,0.1031102339426676,0.0836556752522786,0.8814723491668701
16,all,7,0.0076539516448974,0.007231314977010034,0.006991783777872666,0.09811925888061518,0.062431097030639635,0.1113553841908772,0.0771846771240234,1.0650617281595867
16,all,8,0.008279085159301666,0.008869171142578066,0.009060621261596633,0.0998651981353759,0.05585320790608719,0.11878569920857743,0.085865577061971,1.1395124594370523
