nthread,neighbor_modes,rates,dataset,coarsen,move,refine
4,unweighted,5,amazon-photo,1.0,58.0,12.333333333333332
4,unweighted,6,amazon-photo,1.0,55.99999999999999,13.0
4,unweighted,7,amazon-photo,1.0,56.0,12.666666666666668
4,unweighted,8,amazon-photo,1.0,60.0,14.333333333333334
4,unweighted,9,amazon-photo,1.6666666666666665,67.0,16.666666666666668
4,unweighted,10,amazon-photo,1.6666666666666665,70.0,14.0
4,unweighted,20,amazon-photo,4.0,135.66666666666666,53.66666666666667
4,unweighted,30,amazon-photo,4.666666666666667,148.33333333333331,34.333333333333336
4,unweighted,40,amazon-photo,7.333333333333334,169.0,25.666666666666664
4,unweighted,50,amazon-photo,10.333333333333334,220.66666666666663,92.66666666666667
4,unweighted,60,amazon-photo,14.666666666666668,343.66666666666663,100.33333333333333
4,unweighted,70,amazon-photo,17.333333333333336,366.6666666666667,86.66666666666667
4,unweighted,80,amazon-photo,14.333333333333332,379.3333333333333,12.666666666666666
4,unweighted,90,amazon-photo,13.333333333333336,423.66666666666663,13.333333333333332
4,unweighted,100,amazon-photo,19.666666666666668,538.3333333333333,31.333333333333336
4,queue,1,amazon-photo,0.0,5.666666666666667,0.0
4,queue,2,amazon-photo,0.6666666666666666,12.0,0.0
4,queue,3,amazon-photo,1.3333333333333333,16.333333333333336,0.0
4,queue,4,amazon-photo,2.0,20.666666666666664,0.0
4,queue,5,amazon-photo,2.333333333333333,23.0,0.0
4,queue,6,amazon-photo,2.6666666666666665,27.333333333333336,0.0
4,queue,7,amazon-photo,2.0,25.0,0.0
4,queue,8,amazon-photo,2.0,27.333333333333336,0.0
4,queue,9,amazon-photo,2.333333333333333,29.33333333333333,0.0
4,queue,10,amazon-photo,2.333333333333333,31.33333333333333,0.0
4,queue,20,amazon-photo,4.666666666666667,49.99999999999999,0.0
4,queue,30,amazon-photo,7.0,65.33333333333334,0.0
4,queue,40,amazon-photo,8.333333333333334,64.0,0.0
4,queue,50,amazon-photo,11.0,80.66666666666667,0.0
4,queue,60,amazon-photo,14.333333333333336,105.33333333333333,0.0
4,queue,70,amazon-photo,17.666666666666668,102.33333333333334,0.0
4,queue,80,amazon-photo,15.333333333333336,138.66666666666666,0.0
4,queue,90,amazon-photo,19.333333333333332,138.33333333333334,0.0
4,queue,100,amazon-photo,23.0,150.66666666666666,0.0
4,ps,1,amazon-photo,0.0,13.666666666666664,0.0
4,ps,2,amazon-photo,0.3333333333333333,27.0,0.0
4,ps,3,amazon-photo,1.3333333333333333,38.33333333333333,0.0
4,ps,4,amazon-photo,1.0,44.66666666666667,0.0
4,ps,5,amazon-photo,1.0,48.33333333333333,0.0
4,ps,6,amazon-photo,1.0,50.66666666666667,0.0
4,ps,7,amazon-photo,1.0,58.0,0.0
4,ps,8,amazon-photo,1.3333333333333333,63.33333333333333,0.0
4,ps,9,amazon-photo,2.0,64.0,0.0
4,ps,10,amazon-photo,2.0,65.0,0.0
4,ps,20,amazon-photo,4.333333333333333,132.66666666666666,0.0
4,ps,30,amazon-photo,5.0,175.0,0.0
4,ps,40,amazon-photo,7.666666666666666,213.33333333333331,0.0
4,ps,50,amazon-photo,10.666666666666666,272.0,0.0
4,ps,60,amazon-photo,14.0,326.0,0.0
4,ps,70,amazon-photo,13.0,373.66666666666663,0.0
4,ps,80,amazon-photo,12.0,434.0,0.0
4,ps,90,amazon-photo,17.0,538.0,0.0
4,ps,100,amazon-photo,22.333333333333332,664.6666666666666,0.0
4,all,1,amazon-computers,1.0,34.33333333333333,5.333333333333334
4,all,2,amazon-computers,1.0,49.66666666666667,11.0
4,all,3,amazon-computers,2.0,61.33333333333334,12.0
4,all,4,amazon-computers,2.6666666666666665,65.33333333333333,13.666666666666668
4,all,5,amazon-computers,3.666666666666667,62.66666666666667,13.333333333333332
4,all,6,amazon-computers,3.666666666666666,85.0,16.333333333333336
4,all,7,amazon-computers,4.666666666666666,88.66666666666666,18.0
4,all,8,amazon-computers,4.666666666666667,90.33333333333333,23.0
4,all,9,amazon-computers,5.0,95.33333333333334,26.0
4,all,10,amazon-computers,6.0,101.0,31.0
4,all,20,amazon-computers,10.666666666666666,166.33333333333331,61.0
4,all,30,amazon-computers,18.0,344.00000000000006,107.0
4,all,40,amazon-computers,23.333333333333336,312.3333333333333,71.66666666666667
4,all,50,amazon-computers,34.333333333333336,278.3333333333333,89.33333333333333
4,all,60,amazon-computers,41.66666666666667,276.33333333333337,130.33333333333331
4,all,70,amazon-computers,56.66666666666667,344.0,131.33333333333334
4,all,80,amazon-computers,52.33333333333333,376.3333333333333,95.66666666666667
4,all,90,amazon-computers,49.666666666666664,337.6666666666667,145.33333333333334
4,all,100,amazon-computers,50.33333333333333,289.33333333333337,176.0
4,unweighted,1,amazon-computers,1.0,47.0,15.0
4,unweighted,2,amazon-computers,1.3333333333333333,62.0,19.333333333333336
4,unweighted,3,amazon-computers,2.0,72.66666666666666,27.33333333333333
4,unweighted,4,amazon-computers,2.333333333333333,85.0,30.0
4,unweighted,5,amazon-computers,3.0,99.66666666666669,32.666666666666664
4,unweighted,6,amazon-computers,4.0,117.66666666666669,40.0
4,unweighted,7,amazon-computers,4.666666666666667,132.66666666666666,67.0
4,unweighted,8,amazon-computers,4.333333333333333,143.66666666666669,49.66666666666666
4,unweighted,9,amazon-computers,5.666666666666667,166.66666666666666,69.33333333333334
4,unweighted,10,amazon-computers,5.666666666666667,179.33333333333331,91.66666666666667
4,unweighted,20,amazon-computers,12.333333333333332,343.0,150.0
4,unweighted,30,amazon-computers,17.333333333333332,489.0,249.33333333333331
4,unweighted,40,amazon-computers,22.0,647.3333333333334,257.0
4,unweighted,50,amazon-computers,30.0,782.6666666666667,202.66666666666666
4,unweighted,60,amazon-computers,41.33333333333333,1132.3333333333335,239.0
4,unweighted,70,amazon-computers,42.333333333333336,1118.3333333333333,276.0
4,unweighted,80,amazon-computers,45.666666666666664,1450.3333333333333,234.0
4,unweighted,90,amazon-computers,43.33333333333333,1631.0,38.666666666666664
4,unweighted,100,amazon-computers,50.0,1560.333333333333,318.66666666666663
4,queue,1,amazon-computers,1.0,14.0,0.0
4,queue,2,amazon-computers,2.0,25.333333333333336,0.0
4,queue,3,amazon-computers,2.6666666666666665,33.666666666666664,0.0
4,queue,4,amazon-computers,3.3333333333333335,40.666666666666664,0.0
4,queue,5,amazon-computers,3.666666666666667,39.66666666666667,0.0
4,queue,6,amazon-computers,3.333333333333333,49.33333333333333,0.0
4,queue,7,amazon-computers,4.0,49.0,0.0
4,queue,8,amazon-computers,6.0,55.0,0.0
4,queue,9,amazon-computers,6.0,65.66666666666667,0.0
4,queue,10,amazon-computers,5.333333333333334,62.66666666666667,0.0
4,queue,20,amazon-computers,11.0,105.0,0.0
4,queue,30,amazon-computers,20.666666666666664,163.0,0.0
4,queue,40,amazon-computers,24.0,276.0,0.0
4,queue,50,amazon-computers,28.33333333333333,259.6666666666667,0.0
4,queue,60,amazon-computers,46.666666666666664,266.3333333333333,0.0
4,queue,70,amazon-computers,43.0,267.6666666666667,0.0
4,queue,80,amazon-computers,46.666666666666664,285.3333333333333,0.0
4,queue,90,amazon-computers,54.33333333333333,297.6666666666667,0.0
4,queue,100,amazon-computers,49.66666666666667,310.0,0.0
4,ps,1,amazon-computers,1.0,31.0,0.0
4,ps,2,amazon-computers,1.6666666666666665,54.33333333333333,0.0
4,ps,3,amazon-computers,2.333333333333333,75.33333333333334,0.0
4,ps,4,amazon-computers,3.0,83.0,0.0
4,ps,5,amazon-computers,3.0,90.0,0.0
4,ps,6,amazon-computers,3.666666666666666,102.66666666666666,0.0
4,ps,7,amazon-computers,4.0,121.33333333333334,0.0
4,ps,8,amazon-computers,5.0,135.66666666666669,0.0
4,ps,9,amazon-computers,5.666666666666667,156.66666666666666,0.0
4,ps,10,amazon-computers,5.0,167.0,0.0
4,ps,20,amazon-computers,11.666666666666666,313.33333333333337,0.0
4,ps,30,amazon-computers,16.333333333333336,513.3333333333334,0.0
4,ps,40,amazon-computers,24.333333333333336,697.6666666666667,0.0
4,ps,50,amazon-computers,32.666666666666664,882.0,0.0
4,ps,60,amazon-computers,36.333333333333336,1044.0,0.0
4,ps,70,amazon-computers,43.0,1202.3333333333333,0.0
4,ps,80,amazon-computers,45.33333333333333,1462.6666666666665,0.0
4,ps,90,amazon-computers,43.666666666666664,1479.6666666666667,0.0
4,ps,100,amazon-computers,52.0,1731.3333333333333,0.0
4,all,1,cora-full,1.0,8.666666666666666,1.0
4,all,2,cora-full,1.6666666666666665,18.333333333333332,2.6666666666666665
4,all,3,cora-full,1.0,27.66666666666667,4.333333333333333
4,all,4,cora-full,1.0,33.0,5.666666666666667
4,all,5,cora-full,1.0,44.666666666666664,7.000000000000001
4,all,6,cora-full,1.0,40.33333333333333,6.333333333333334
4,all,7,cora-full,1.0,43.66666666666667,8.333333333333334
4,all,8,cora-full,1.0,63.0,10.666666666666668
4,all,9,cora-full,1.0,53.666666666666664,13.666666666666664
4,all,10,cora-full,1.0,63.33333333333333,9.666666666666668
4,all,20,cora-full,2.0,62.66666666666667,16.0
4,all,30,cora-full,2.6666666666666665,100.66666666666667,18.0
4,all,40,cora-full,3.666666666666666,131.33333333333331,36.333333333333336
4,all,50,cora-full,5.333333333333333,135.0,40.666666666666664
4,all,60,cora-full,5.333333333333334,146.33333333333334,47.333333333333336
4,all,70,cora-full,6.0,160.0,44.0
4,all,80,cora-full,7.0,183.33333333333334,45.66666666666667
4,all,90,cora-full,9.0,161.66666666666666,45.0
4,all,100,cora-full,10.0,183.33333333333334,57.0
4,unweighted,1,cora-full,1.0,29.666666666666664,6.666666666666667
4,unweighted,2,cora-full,1.0,42.0,9.333333333333334
4,unweighted,3,cora-full,1.0,45.0,8.666666666666666
4,unweighted,4,cora-full,1.0,51.66666666666667,17.0
4,unweighted,5,cora-full,1.0,61.666666666666664,18.666666666666664
4,unweighted,6,cora-full,1.0,61.33333333333333,19.0
4,unweighted,7,cora-full,1.0,68.66666666666667,22.0
4,unweighted,8,cora-full,1.0,59.33333333333333,17.0
4,unweighted,9,cora-full,1.0,63.666666666666664,17.333333333333332
4,unweighted,10,cora-full,1.0,65.33333333333333,26.666666666666668
4,unweighted,20,cora-full,2.0,103.0,41.66666666666667
4,unweighted,30,cora-full,2.0,140.0,67.0
4,unweighted,40,cora-full,4.0,173.0,90.0
4,unweighted,50,cora-full,4.333333333333333,198.0,113.66666666666667
4,unweighted,60,cora-full,5.333333333333334,226.0,108.0
4,unweighted,70,cora-full,5.333333333333334,263.33333333333337,132.33333333333334
4,unweighted,80,cora-full,6.666666666666667,285.3333333333333,183.33333333333334
4,unweighted,90,cora-full,7.333333333333334,309.66666666666663,161.66666666666669
4,unweighted,100,cora-full,8.333333333333334,353.0,174.66666666666669
4,queue,1,cora-full,1.0,4.0,0.0
4,queue,2,cora-full,1.0,8.333333333333332,0.0
4,queue,3,cora-full,1.3333333333333333,12.0,0.0
4,queue,4,cora-full,2.0,16.333333333333336,0.0
4,queue,5,cora-full,2.0,20.0,0.0
4,queue,6,cora-full,2.0,20.333333333333336,0.0
4,queue,7,cora-full,2.333333333333333,23.0,0.0
4,queue,8,cora-full,2.0,25.333333333333336,0.0
4,queue,9,cora-full,2.0,25.666666666666664,0.0
4,queue,10,cora-full,2.333333333333333,25.666666666666664,0.0
4,queue,20,cora-full,3.333333333333333,41.333333333333336,0.0
4,queue,30,cora-full,4.0,49.33333333333334,0.0
4,queue,40,cora-full,4.666666666666666,59.0,0.0
4,queue,50,cora-full,5.0,63.66666666666667,0.0
4,queue,60,cora-full,5.666666666666667,81.33333333333334,0.0
4,queue,70,cora-full,6.333333333333334,82.33333333333333,0.0
4,queue,80,cora-full,7.666666666666666,103.33333333333331,0.0
4,queue,90,cora-full,8.333333333333332,96.66666666666666,0.0
4,queue,100,cora-full,9.666666666666668,125.0,0.0
4,ps,1,cora-full,1.0,5.666666666666667,0.0
4,ps,2,cora-full,1.0,12.666666666666668,0.0
4,ps,3,cora-full,1.6666666666666665,20.666666666666664,0.0
4,ps,4,cora-full,1.3333333333333333,28.666666666666664,0.0
4,ps,5,cora-full,1.0,32.666666666666664,0.0
4,ps,6,cora-full,1.0,37.333333333333336,0.0
4,ps,7,cora-full,1.0,41.666666666666664,0.0
4,ps,8,cora-full,1.6666666666666665,45.666666666666664,0.0
4,ps,9,cora-full,1.3333333333333333,49.66666666666667,0.0
4,ps,10,cora-full,1.6666666666666665,48.33333333333333,0.0
4,ps,20,cora-full,2.0,99.0,0.0
4,ps,30,cora-full,2.6666666666666665,110.33333333333334,0.0
4,ps,40,cora-full,3.666666666666666,140.33333333333334,0.0
4,ps,50,cora-full,4.333333333333333,169.0,0.0
4,ps,60,cora-full,5.333333333333334,210.0,0.0
4,ps,70,cora-full,6.0,236.66666666666666,0.0
4,ps,80,cora-full,7.0,267.3333333333333,0.0
4,ps,90,cora-full,7.0,300.0,0.0
4,ps,100,cora-full,8.333333333333332,313.66666666666663,0.0
4,all,1,ogbn-arxiv,16.666666666666664,225.0,50.0
4,all,2,ogbn-arxiv,22.0,560.3333333333334,112.66666666666666
4,all,3,ogbn-arxiv,31.666666666666664,734.0,186.0
4,all,4,ogbn-arxiv,39.33333333333333,904.0,260.0
4,all,5,ogbn-arxiv,50.0,1146.0,479.00000000000006
4,all,6,ogbn-arxiv,50.66666666666667,1202.0,385.33333333333337
4,all,7,ogbn-arxiv,65.66666666666666,1303.6666666666665,445.0
4,all,8,ogbn-arxiv,66.66666666666666,1337.6666666666665,508.33333333333326
4,all,9,ogbn-arxiv,76.0,1709.3333333333335,943.0
4,all,10,ogbn-arxiv,76.66666666666667,1726.666666666667,868.0
4,all,20,ogbn-arxiv,118.33333333333334,2692.333333333333,1548.0
4,all,30,ogbn-arxiv,170.33333333333334,3711.666666666667,2233.3333333333335
4,all,40,ogbn-arxiv,208.33333333333331,4447.0,3022.0
4,all,50,ogbn-arxiv,228.66666666666666,5307.666666666666,4233.666666666667
4,all,60,ogbn-arxiv,231.33333333333337,5766.0,3944.0
4,all,70,ogbn-arxiv,256.6666666666667,5865.333333333334,5286.666666666667
4,all,80,ogbn-arxiv,293.3333333333333,6857.0,4436.333333333334
4,all,90,ogbn-arxiv,298.0,7774.333333333334,4587.333333333333
4,all,100,ogbn-arxiv,280.0,7976.666666666666,4781.333333333333
4,unweighted,1,ogbn-arxiv,14.0,440.3333333333333,183.0
4,unweighted,2,ogbn-arxiv,22.666666666666668,622.0,327.66666666666663
4,unweighted,3,ogbn-arxiv,31.666666666666664,863.6666666666667,542.0
4,unweighted,4,ogbn-arxiv,38.33333333333333,1004.6666666666667,651.3333333333334
4,unweighted,5,ogbn-arxiv,43.666666666666664,1227.6666666666667,854.6666666666667
4,unweighted,6,ogbn-arxiv,49.0,1412.3333333333333,978.3333333333333
4,unweighted,7,ogbn-arxiv,53.66666666666667,1639.3333333333333,1079.6666666666665
4,unweighted,8,ogbn-arxiv,58.0,1669.6666666666665,1082.3333333333333
4,unweighted,9,ogbn-arxiv,63.0,1913.3333333333335,1223.3333333333333
4,unweighted,10,ogbn-arxiv,65.0,1930.6666666666665,1325.6666666666665
4,unweighted,20,ogbn-arxiv,90.66666666666667,3249.666666666667,2082.0
4,unweighted,30,ogbn-arxiv,135.66666666666666,4246.666666666667,2665.0
4,unweighted,40,ogbn-arxiv,165.33333333333331,5023.0,3597.333333333333
4,unweighted,50,ogbn-arxiv,230.66666666666669,6559.666666666666,4467.0
4,unweighted,60,ogbn-arxiv,235.66666666666669,7416.0,5293.0
4,unweighted,70,ogbn-arxiv,270.3333333333333,8184.666666666666,5978.666666666666
4,unweighted,80,ogbn-arxiv,293.6666666666667,8858.0,6216.333333333333
4,unweighted,90,ogbn-arxiv,299.66666666666663,9981.0,7171.0
4,unweighted,100,ogbn-arxiv,360.0,11306.0,7736.333333333334
4,queue,1,ogbn-arxiv,21.333333333333332,94.0,5.666666666666667
4,queue,2,ogbn-arxiv,24.0,144.33333333333331,2.6666666666666665
4,queue,3,ogbn-arxiv,30.0,232.66666666666669,1.3333333333333333
4,queue,4,ogbn-arxiv,39.0,326.3333333333333,0.3333333333333333
4,queue,5,ogbn-arxiv,47.333333333333336,419.66666666666663,0.3333333333333333
4,queue,6,ogbn-arxiv,54.0,533.0,0.0
4,queue,7,ogbn-arxiv,59.333333333333336,608.3333333333334,0.0
4,queue,8,ogbn-arxiv,52.66666666666667,672.3333333333333,0.0
4,queue,9,ogbn-arxiv,57.66666666666666,793.6666666666665,0.0
4,queue,10,ogbn-arxiv,76.0,864.6666666666665,0.0
4,queue,20,ogbn-arxiv,136.33333333333334,1636.6666666666665,0.0
4,queue,30,ogbn-arxiv,161.0,2554.3333333333335,0.0
4,queue,40,ogbn-arxiv,196.33333333333331,3236.666666666667,0.0
4,queue,50,ogbn-arxiv,239.0,3954.0,0.0
4,queue,60,ogbn-arxiv,255.66666666666666,4345.0,0.0
4,queue,70,ogbn-arxiv,275.33333333333337,4455.666666666666,0.0
4,queue,80,ogbn-arxiv,319.0,5223.0,0.0
4,queue,90,ogbn-arxiv,283.0,5716.0,0.0
4,queue,100,ogbn-arxiv,268.0,6566.666666666667,0.0
4,ps,1,ogbn-arxiv,23.666666666666668,144.0,6.666666666666667
4,ps,2,ogbn-arxiv,23.333333333333332,283.3333333333333,3.333333333333333
4,ps,3,ogbn-arxiv,29.666666666666664,506.0,2.0
4,ps,4,ogbn-arxiv,36.333333333333336,708.3333333333334,1.3333333333333333
4,ps,5,ogbn-arxiv,37.333333333333336,852.0,1.0
4,ps,6,ogbn-arxiv,46.33333333333333,1073.3333333333333,0.6666666666666666
4,ps,7,ogbn-arxiv,54.66666666666667,1294.6666666666667,16.0
4,ps,8,ogbn-arxiv,57.66666666666667,1467.3333333333333,20.0
4,ps,9,ogbn-arxiv,60.33333333333333,1625.0,23.0
4,ps,10,ogbn-arxiv,65.0,1762.6666666666665,0.0
4,ps,20,ogbn-arxiv,91.0,3246.3333333333335,0.0
4,ps,30,ogbn-arxiv,136.66666666666669,4716.666666666667,0.0
4,ps,40,ogbn-arxiv,188.66666666666666,6058.333333333334,0.0
4,ps,50,ogbn-arxiv,215.66666666666663,7301.666666666666,0.0
4,ps,60,ogbn-arxiv,268.3333333333333,8582.0,0.0
4,ps,70,ogbn-arxiv,271.6666666666667,9405.333333333332,0.0
4,ps,80,ogbn-arxiv,284.33333333333337,10165.333333333332,0.0
4,ps,90,ogbn-arxiv,330.0,12151.666666666666,0.0
4,ps,100,ogbn-arxiv,357.33333333333337,12785.333333333332,0.0
8,all,1,cora,0.0,0.0,0.0
8,all,2,cora,0.0,0.6666666666666666,0.0
8,all,3,cora,0.0,1.3333333333333333,0.0
8,all,4,cora,0.0,2.333333333333333,0.0
8,all,5,cora,0.0,4.0,0.3333333333333333
8,all,6,cora,0.0,3.333333333333333,0.3333333333333333
8,all,7,cora,0.0,4.0,0.6666666666666666
8,all,8,cora,0.0,5.0,0.6666666666666666
8,all,9,cora,0.0,5.0,1.0
8,all,10,cora,0.0,5.666666666666667,1.0
8,all,20,cora,1.0,7.333333333333332,2.333333333333333
8,all,30,cora,1.3333333333333333,8.333333333333334,2.333333333333333
8,all,40,cora,1.0,12.0,1.6666666666666665
8,all,50,cora,1.6666666666666665,11.666666666666666,2.6666666666666665
8,all,60,cora,2.0,10.666666666666668,6.333333333333333
8,all,70,cora,2.0,11.0,3.666666666666666
8,all,80,cora,2.333333333333333,13.333333333333332,3.0000000000000004
8,all,90,cora,3.0,10.333333333333332,2.3333333333333335
8,all,100,cora,3.333333333333333,11.333333333333332,1.0
8,unweighted,1,cora,0.0,1.0,0.0
8,unweighted,2,cora,0.0,3.333333333333333,0.0
8,unweighted,3,cora,0.0,4.666666666666667,0.3333333333333333
8,unweighted,4,cora,0.0,7.0,0.6666666666666666
8,unweighted,5,cora,0.0,8.333333333333332,1.3333333333333333
8,unweighted,6,cora,0.0,12.666666666666664,1.3333333333333333
8,unweighted,7,cora,0.0,11.333333333333332,1.6666666666666665
8,unweighted,8,cora,0.0,15.333333333333334,2.333333333333333
8,unweighted,9,cora,0.0,14.333333333333332,2.0
8,unweighted,10,cora,0.0,17.0,2.9999999999999996
8,unweighted,20,cora,0.0,23.0,4.666666666666667
8,unweighted,30,cora,0.3333333333333333,25.33333333333333,3.0
8,unweighted,40,cora,0.3333333333333333,27.0,4.0
8,unweighted,50,cora,1.0,27.666666666666664,3.666666666666667
8,unweighted,60,cora,1.0,27.0,1.6666666666666665
8,unweighted,70,cora,1.0,30.0,2.666666666666667
8,unweighted,80,cora,1.3333333333333333,32.0,0.6666666666666666
8,unweighted,90,cora,2.6666666666666665,34.333333333333336,1.0
8,unweighted,100,cora,2.0,35.0,1.3333333333333333
8,queue,1,cora,0.0,0.0,0.0
8,queue,2,cora,0.0,0.0,0.0
8,queue,3,cora,0.0,1.0,0.0
8,queue,4,cora,0.0,1.6666666666666665,0.0
8,queue,5,cora,0.0,2.0,0.0
8,queue,6,cora,0.0,2.0,0.0
8,queue,7,cora,0.0,3.0,0.0
8,queue,8,cora,0.0,3.0,0.0
8,queue,9,cora,0.0,3.0,0.0
8,queue,10,cora,0.0,3.6666666666666665,0.0
8,queue,20,cora,1.0,5.333333333333334,0.0
8,queue,30,cora,1.0,7.333333333333334,0.0
8,queue,40,cora,1.0,10.0,0.0
8,queue,50,cora,2.0,10.666666666666666,0.0
8,queue,60,cora,2.0,13.0,0.0
8,queue,70,cora,3.0,14.666666666666664,0.0
8,queue,80,cora,3.0,15.0,0.0
8,queue,90,cora,3.333333333333333,16.0,0.0
8,queue,100,cora,3.0,15.666666666666664,0.0
8,ps,1,cora,0.0,0.0,0.0
8,ps,2,cora,0.0,1.0,0.0
8,ps,3,cora,0.0,2.0,0.0
8,ps,4,cora,0.0,4.0,0.0
8,ps,5,cora,0.0,5.666666666666667,0.0
8,ps,6,cora,0.0,7.333333333333334,0.0
8,ps,7,cora,0.0,8.0,0.0
8,ps,8,cora,0.0,9.666666666666668,0.0
8,ps,9,cora,0.0,10.0,0.0
8,ps,10,cora,0.0,11.333333333333332,0.0
8,ps,20,cora,0.3333333333333333,22.666666666666668,0.0
8,ps,30,cora,1.3333333333333333,25.333333333333336,0.0
8,ps,40,cora,1.0,30.66666666666667,0.0
8,ps,50,cora,0.6666666666666666,34.0,0.0
8,ps,60,cora,1.0,33.33333333333333,0.0
8,ps,70,cora,1.0,37.333333333333336,0.0
8,ps,80,cora,1.0,41.0,0.0
8,ps,90,cora,1.0,42.333333333333336,0.0
8,ps,100,cora,1.3333333333333333,47.99999999999999,0.0
8,all,1,citeseer,0.0,1.0,0.0
8,all,2,citeseer,0.0,2.0,0.0
8,all,3,citeseer,0.0,2.0,0.0
8,all,4,citeseer,0.0,2.6666666666666665,0.3333333333333333
8,all,5,citeseer,0.0,4.0,0.3333333333333333
8,all,6,citeseer,0.0,4.666666666666667,1.0
8,all,7,citeseer,0.0,4.333333333333333,1.0
8,all,8,citeseer,0.0,5.0,1.6666666666666665
8,all,9,citeseer,0.0,6.0,1.3333333333333333
8,all,10,citeseer,0.0,6.000000000000001,1.3333333333333333
8,all,20,citeseer,1.0,10.0,3.333333333333333
8,all,30,citeseer,1.0,13.666666666666666,3.0
8,all,40,citeseer,1.3333333333333333,15.666666666666668,3.666666666666666
8,all,50,citeseer,1.3333333333333333,13.666666666666666,4.666666666666666
8,all,60,citeseer,1.6666666666666665,13.666666666666666,3.6666666666666665
8,all,70,citeseer,2.0,14.333333333333332,4.333333333333333
8,all,80,citeseer,2.0,21.333333333333336,4.666666666666667
8,all,90,citeseer,2.0,21.666666666666668,1.6666666666666665
8,all,100,citeseer,2.0,19.0,4.0
8,unweighted,1,citeseer,0.0,2.333333333333333,0.0
8,unweighted,2,citeseer,0.0,5.333333333333334,0.3333333333333333
8,unweighted,3,citeseer,0.0,6.666666666666667,0.6666666666666666
8,unweighted,4,citeseer,0.0,9.0,1.3333333333333333
8,unweighted,5,citeseer,0.0,10.0,1.3333333333333333
8,unweighted,6,citeseer,0.0,12.666666666666666,1.6666666666666665
8,unweighted,7,citeseer,0.0,15.0,2.333333333333333
8,unweighted,8,citeseer,0.0,16.333333333333336,2.333333333333333
8,unweighted,9,citeseer,0.0,18.0,2.9999999999999996
8,unweighted,10,citeseer,0.0,16.333333333333332,4.333333333333334
8,unweighted,20,citeseer,0.3333333333333333,23.333333333333332,5.0
8,unweighted,30,citeseer,0.3333333333333333,26.333333333333336,5.666666666666667
8,unweighted,40,citeseer,1.0,30.333333333333336,4.666666666666667
8,unweighted,50,citeseer,0.6666666666666666,30.0,6.333333333333333
8,unweighted,60,citeseer,1.0,32.333333333333336,6.333333333333333
8,unweighted,70,citeseer,1.0,34.0,6.333333333333333
8,unweighted,80,citeseer,1.0,39.0,4.666666666666667
8,unweighted,90,citeseer,1.0,38.0,2.333333333333333
8,unweighted,100,citeseer,1.3333333333333333,39.33333333333333,5.666666666666667
8,queue,1,citeseer,0.0,0.0,0.0
8,queue,2,citeseer,0.0,0.6666666666666666,0.0
8,queue,3,citeseer,0.0,1.0,0.0
8,queue,4,citeseer,0.0,2.0,0.0
8,queue,5,citeseer,0.0,2.0,0.0
8,queue,6,citeseer,0.0,2.0,0.0
8,queue,7,citeseer,0.0,5.333333333333334,0.0
8,queue,8,citeseer,0.0,3.333333333333333,0.0
8,queue,9,citeseer,0.0,4.0,0.0
8,queue,10,citeseer,0.0,4.333333333333333,0.0
8,queue,20,citeseer,0.3333333333333333,7.0,0.0
8,queue,30,citeseer,1.0,9.666666666666668,0.0
8,queue,40,citeseer,1.3333333333333333,11.0,0.0
8,queue,50,citeseer,2.0,13.333333333333332,0.0
8,queue,60,citeseer,2.0,16.0,0.0
8,queue,70,citeseer,2.333333333333333,18.333333333333332,0.0
8,queue,80,citeseer,2.333333333333333,19.333333333333332,0.0
8,queue,90,citeseer,2.333333333333333,21.0,0.0
8,queue,100,citeseer,3.0,22.0,0.0
8,ps,1,citeseer,0.0,0.0,0.0
8,ps,2,citeseer,0.0,1.3333333333333333,0.0
8,ps,3,citeseer,0.0,2.6666666666666665,0.0
8,ps,4,citeseer,0.0,4.333333333333333,0.0
8,ps,5,citeseer,0.0,6.666666666666666,0.0
8,ps,6,citeseer,0.0,7.333333333333334,0.0
8,ps,7,citeseer,0.0,10.666666666666666,0.0
8,ps,8,citeseer,0.0,10.333333333333334,0.0
8,ps,9,citeseer,0.0,10.666666666666666,0.0
8,ps,10,citeseer,0.0,12.0,0.0
8,ps,20,citeseer,0.3333333333333333,21.333333333333336,0.0
8,ps,30,citeseer,1.0,27.0,0.0
8,ps,40,citeseer,1.0,32.0,0.0
8,ps,50,citeseer,1.0,36.0,0.0
8,ps,60,citeseer,1.0,37.666666666666664,0.0
8,ps,70,citeseer,1.0,40.33333333333333,0.0
8,ps,80,citeseer,1.0,42.0,0.0
8,ps,90,citeseer,1.0,47.0,0.0
8,ps,100,citeseer,1.0,48.333333333333336,0.0
8,all,1,wiki,0.0,2.0,0.0
8,all,2,wiki,0.0,3.0,0.3333333333333333
8,all,3,wiki,0.0,3.333333333333333,0.0
8,all,4,wiki,0.0,3.6666666666666665,0.3333333333333333
8,all,5,wiki,0.0,4.666666666666666,0.3333333333333333
8,all,6,wiki,0.0,5.333333333333334,0.6666666666666666
8,all,7,wiki,0.0,4.666666666666667,0.6666666666666666
8,all,8,wiki,0.0,6.333333333333333,1.0
8,all,9,wiki,0.0,4.666666666666667,0.6666666666666666
8,all,10,wiki,0.0,6.333333333333333,2.0
8,all,20,wiki,0.6666666666666666,9.0,2.666666666666667
8,all,30,wiki,1.0,12.333333333333332,4.666666666666667
8,all,40,wiki,2.0,15.0,4.333333333333334
8,all,50,wiki,2.0,18.666666666666664,6.0
