nthread,neighbor_modes,rates,cora,citeseer,wiki,pubmed,amazon-photo,amazon-computers,cora-full,ogbn-arxiv
2,unweighted,40,0.05891537666320793,0.07277504603068029,0.11050629615783686,0.6201611359914144,0.4076587359110514,1.9013680617014566,0.5226128101348877,17.32652258872986
2,unweighted,50,0.06043553352355953,0.07345787684122716,0.1006741523742675,0.8662346204121909,0.5674411455790203,2.003136396408081,0.5954182147979736,20.987228314081825
2,unweighted,60,0.06122946739196773,0.08233205477396646,0.12333973248799637,0.9462142785390217,0.8634324868520102,2.3350154558817544,0.7244946956634521,24.18139330546061
2,unweighted,70,0.0605398019154866,0.08899656931559244,0.14823754628499342,1.0862339337666829,0.891635258992513,2.8139220873514814,0.7604843775431316,24.358345985412594
2,unweighted,80,0.06919415791829424,0.07843724886576331,0.1830211480458577,1.393053929011027,0.7254608472188314,3.436431407928467,0.8503506183624269,28.971451997756958
2,unweighted,90,0.07553529739379877,0.0892262458801269,0.2493635018666585,1.478468418121338,0.9041690826416016,3.4906543095906573,0.8748164176940918,32.230692625045776
2,unweighted,100,0.08262189229329422,0.08955001831054683,0.23549119631449378,1.8244842688242593,1.1404039065043132,3.5205582777659097,1.0273737907409668,35.227979818979904
2,queue,1,0.0031599998474121,0.0035856564839680336,0.0034333070119221334,0.018334150314331034,0.015285174051920501,0.03366080919901526,0.018033107121785432,0.27487627665201814
2,queue,2,0.0033998489379882665,0.0043318271636962665,0.004819313685099233,0.0239466826121012,0.02333156267801917,0.053043127059936496,0.0239778359731038,0.39762306213378906
2,queue,3,0.004432996114095,0.005414565404256133,0.0066915353139241004,0.0322625637054443,0.0330697695414225,0.0630567868550618,0.029960314432779904,0.616628090540568
2,queue,4,0.0054968198140462,0.006836493810017867,0.008235613505045534,0.03805462519327797,0.03821961085001623,0.07615407307942704,0.03454462687174476,0.7843366463979085
2,queue,5,0.007110277811686133,0.0072853565216064,0.0087223052978515,0.0424871444702148,0.042587200800577735,0.08033641179402667,0.0362272262573242,1.0174288749694824
2,queue,6,0.007816235224405867,0.0080657005310058,0.009367863337198832,0.049991369247436496,0.04737488428751623,0.0847256183624267,0.041084369023640904,1.2353990077972412
2,queue,7,0.008428732554117834,0.008425871531168567,0.010515371958414635,0.05194838841756176,0.053114096323649024,0.1010448137919108,0.047684510548909466,1.4122819900512695
2,queue,8,0.009241263071695899,0.009162108103434199,0.0114392439524332,0.055156310399373326,0.05370640754699703,0.11323801676432287,0.04684360822041827,1.6082868576049805
2,queue,9,0.009963432947794566,0.010072310765584265,0.012177626291910767,0.06087994575500483,0.05831456184387203,0.11355272928873694,0.048849741617838505,1.8060758908589678
2,queue,10,0.010040362675984666,0.010363737742106065,0.013129711151123002,0.06257184346516921,0.057974259058634396,0.12992906570434568,0.0490349133809407,1.963742176691691
2,queue,20,0.015731970469156833,0.0168861548105875,0.020298480987548766,0.11183770497639967,0.10418287913004556,0.27180306116739905,0.08100255330403641,3.4846965471903477
2,queue,30,0.020950476328531868,0.0215218067169189,0.029923280080159466,0.13650504748026526,0.12493689854939773,0.38177259763081867,0.09885644912719722,5.0758391221364345
2,queue,40,0.026604255040486635,0.0267064571380615,0.03720943133036293,0.17280459403991694,0.15414285659790034,0.6646396319071451,0.11677241325378414,5.747362693150839
2,queue,50,0.027826468149820933,0.029518922170003202,0.04458840688069657,0.22388569513956702,0.2011736234029134,0.6337173779805501,0.1263477802276611,7.531689643859863
2,queue,60,0.03118236859639483,0.03145114580790197,0.052860101064046164,0.23920671145121253,0.23098166783650712,0.7485708395640055,0.15188821156819654,8.89194099108378
2,queue,70,0.03285813331603996,0.03799144426981604,0.061561584472656236,0.3282244205474853,0.23941365877787268,0.7037249406178793,0.18660521507263178,9.181790272394815
2,queue,80,0.034549951553344664,0.03803420066833493,0.06337245305379226,0.3467280069986979,0.28899081548055006,0.7819968859354656,0.20724757512410477,10.611382563908895
2,queue,90,0.03805112838745113,0.04151407877604163,0.07196442286173498,0.38467915852864576,0.3394407431284586,0.8481902281443279,0.20545109113057453,11.842400153477985
2,queue,100,0.03962612152099603,0.045140425364176395,0.07404883702596027,0.46971607208251953,0.39296046892801917,0.8537285327911377,0.2402241230010986,13.826065222422283
2,ps,1,0.003344058990478467,0.0034116903940836,0.004467169443766267,0.0196475187937418,0.026394287745157834,0.0637884934743245,0.020200729370117132,0.3534416357676188
2,ps,2,0.004285256067911734,0.0046882629394531,0.007228771845499599,0.030920664469401005,0.043065388997395766,0.10029490788777665,0.030541261037190695,0.6526021162668865
2,ps,3,0.006222963333129867,0.0062119166056314665,0.010056177775065067,0.0480454762776692,0.05595294634501133,0.1140929063161214,0.03907275199890133,0.9863359928131104
2,ps,4,0.009414275487263934,0.0089043776194254,0.014436960220336865,0.054046551386515235,0.0648756027221679,0.14362637201944983,0.0524961948394775,1.4613297780354817
2,ps,5,0.0120337804158528,0.011761744817097932,0.016596078872680633,0.0627495447794596,0.07258582115173337,0.16002726554870603,0.05493044853210444,1.6473525365193684
2,ps,6,0.014666636784871366,0.013745148976643834,0.018387715021769165,0.07334876060485837,0.07965660095214841,0.18999886512756345,0.058844248453776,2.1434574127197266
2,ps,7,0.01718703905741367,0.015163818995157834,0.019894520441691033,0.08584705988566073,0.08453043301900223,0.21231198310852045,0.0726822217305501,2.5285664399464927
2,ps,8,0.018323262532552034,0.0185026327768961,0.023835579554239865,0.08837723731994623,0.0946565469106038,0.23147225379943842,0.07378053665161126,2.9779085318247476
2,ps,9,0.019201358159383102,0.018416245778401636,0.0251863002777099,0.10387913386027015,0.0980305671691894,0.26959013938903803,0.08182779947916663,3.1494009494781494
2,ps,10,0.022061189015706365,0.021988630294799732,0.026066462198893203,0.10568173726399734,0.10919157663981116,0.2905700206756591,0.07374580701192217,3.5197348594665527
2,ps,20,0.029962301254272433,0.03495756785074863,0.043532927831013965,0.20357680320739743,0.2089644273122151,0.6103769143422445,0.14265171686808262,6.115874528884888
2,ps,30,0.037858247756957966,0.037937641143798766,0.059156338373819936,0.2891325155893961,0.29980007807413733,0.8752861022949219,0.1954158147176106,9.058953841527304
2,ps,40,0.0430187384287516,0.05164798100789386,0.08341821034749347,0.3590823014577229,0.40863800048828114,1.324168602625529,0.25086172421773273,11.12420670191447
2,ps,50,0.0485033988952636,0.053777535756429004,0.10201525688171381,0.46240711212158203,0.49614787101745605,1.6167651812235513,0.3103151321411133,13.266133546829224
2,ps,60,0.05605936050415036,0.06036194165547683,0.12011273701985672,0.516523520151774,0.6314887205759684,1.8110409577687583,0.3822525342305501,15.771032174428303
2,ps,70,0.061507383982340444,0.06246344248453771,0.15864674250284827,0.617871602376302,0.7334216435750326,2.312625726064046,0.44013539950052893,17.082002957661945
2,ps,80,0.06579232215881343,0.07399876912434894,0.19220010439554847,0.7688677310943604,0.8055674235026042,2.6655732790629068,0.48174333572387695,19.95948926607768
2,ps,90,0.07078591982523597,0.07577912012735998,0.22956418991088864,0.8410175641377766,1.0041948159535727,2.95158322652181,0.5014721552530924,21.79037841161092
2,ps,100,0.07993412017822263,0.075876235961914,0.2546769777933756,0.9967505137125652,1.219389279683431,3.329873164494832,0.5910822550455729,22.931551774342854
4,all,1,0.0031410853068033332,0.0044202804565429,0.0047974586486816,0.021396716435750265,0.022815704345703066,0.04899732271830237,0.020394881566365534,0.35303751627604163
4,all,2,0.003979444503784134,0.005510250727335533,0.0069514115651448,0.034957488377888965,0.037316799163818304,0.07338698705037433,0.03399229049682614,0.770924965540568
4,all,3,0.0060219764709472,0.0068671703338622665,0.008434613545735633,0.047381877899169894,0.041649262110392236,0.08780813217163083,0.04382816950480137,1.053088665008545
4,all,4,0.007461150487263934,0.009248971939086865,0.010747114817301368,0.050048430760701465,0.048276185989379834,0.09568365414937333,0.050114949544270794,1.3373305797576904
4,all,5,0.0094060897827148,0.009161233901977501,0.011857827504475865,0.07309373219807941,0.0570902029673258,0.09562945365905758,0.0629661083221435,1.8409949938456216
4,all,6,0.010910908381144167,0.010550975799560467,0.0130989551544189,0.06595698992411293,0.06285174687703446,0.12438329060872391,0.058129866917928,1.8203934828440347
4,all,7,0.0131000677744547,0.0126547813415527,0.014628251393636032,0.0760302543640136,0.054273287455240835,0.13273223241170243,0.06386025746663407,2.0185952981313067
4,all,8,0.011854569117228167,0.013109445571899367,0.018284559249877867,0.08720946311950677,0.061504284540812096,0.14170877138773597,0.08564766248067214,2.1528023084004717
4,all,9,0.0127789974212646,0.012860457102457633,0.017496744791666633,0.07891654968261713,0.07219147682189933,0.1529426574707031,0.08012088139851883,2.9839412371317544
4,all,10,0.015567620595296167,0.014283577601114868,0.016888221104939732,0.09607895215352369,0.06280080477396643,0.16633359591166175,0.0852477550506591,2.9400601387023926
4,all,20,0.0188961823781331,0.02301891644795733,0.0240132808685302,0.11178294817606603,0.0963526566823323,0.28931021690368647,0.09564876556396479,4.7520177364349365
4,all,30,0.02495964368184403,0.0296114285786946,0.03172548611958817,0.16825811068216956,0.11103057861328121,0.5471254984537761,0.14184006055196122,6.633843501408895
4,all,40,0.02796665827433263,0.02986049652099603,0.038038571675618395,0.2399337291717529,0.13073245684305823,0.5111697514851888,0.19747408231099445,8.323960542678833
4,all,50,0.027691046396891232,0.0304764906565348,0.040126085281372036,0.254592736562093,0.15629180272420243,0.5333488782246907,0.21193790435791016,10.553381284077961
4,all,60,0.0288115342458089,0.039749463399251235,0.03906035423278804,0.27197678883870446,0.19789139429728184,0.6038389205932617,0.23517107963562006,10.881633122762045
4,all,70,0.03364785512288406,0.04772075017293287,0.05279326438903803,0.3332912921905517,0.2358531951904297,0.7101718584696451,0.25112954775492347,12.549415349960327
4,all,80,0.034311453501383433,0.03971989949544266,0.059823513031005804,0.4438998699188232,0.2570781707763672,0.7320981820424398,0.2821683088938395,12.80406665802002
4,all,90,0.034953912099202435,0.04886921246846513,0.051737070083618136,0.47270917892456055,0.25172225634256995,0.7647154331207275,0.2645231088002522,13.984794616699219
4,all,100,0.03462616602579747,0.034385601679484,0.05111082394917803,0.5468405087788899,0.2899545033772786,0.7527920405069987,0.3058625062306722,14.56833871205648
4,unweighted,1,0.0057133833567301,0.006349404652913334,0.007435798645019467,0.04038548469543453,0.03185470898946123,0.07142424583435057,0.0458443959554036,0.6946579615275066
4,unweighted,2,0.009131908416748033,0.0080804824829101,0.0102663834889729,0.058746814727783134,0.05501135190327957,0.09237583478291826,0.06107695897420243,1.0509717464447021
4,unweighted,3,0.011300722757975234,0.011688788731892868,0.014914592107137,0.07440304756164547,0.06320110956827793,0.11349105834960929,0.06334773699442543,1.5481640497843423
4,unweighted,4,0.0147321224212646,0.014332373936970965,0.018415530522664335,0.07382019360860187,0.07224973042805986,0.13225762049357093,0.07891654968261713,1.8267908891042073
4,unweighted,5,0.017499526341756135,0.017390092213948532,0.022194226582845,0.0764588514963785,0.08025638262430825,0.1518004735310872,0.09072351455688474,2.2886009216308594
